"name.library.x","replicate","forward_FASTQ_file","forward_file_loc","reverse_FASTQ_file","reverse_file_loc"
"12BME10-240",4,"N701-N504_S3_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N701-N504_S3_L004_R1_001.fastq.gz","N701-N504_S3_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N701-N504_S3_L004_R2_001.fastq.gz"
"12BME10-241",1,"N710-N517_S56_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N710-N517_S56_L001_R1_001.fastq.gz","N710-N517_S56_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N710-N517_S56_L001_R2_001.fastq.gz"
"12BME10-241",2,"N710-N517_S56_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N710-N517_S56_L002_R1_001.fastq.gz","N710-N517_S56_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N710-N517_S56_L002_R2_001.fastq.gz"
"12BME10-241",3,"N710-N517_S56_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N710-N517_S56_L003_R1_001.fastq.gz","N710-N517_S56_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N710-N517_S56_L003_R2_001.fastq.gz"
"12BME10-241",4,"N710-N517_S56_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N710-N517_S56_L004_R1_001.fastq.gz","N710-N517_S56_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N710-N517_S56_L004_R2_001.fastq.gz"
"12BME10-242",1,"N708-N517_S5_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N517_S5_L001_R1_001.fastq.gz","N708-N517_S5_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N517_S5_L001_R2_001.fastq.gz"
"12BME10-242",2,"N708-N517_S5_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N517_S5_L002_R1_001.fastq.gz","N708-N517_S5_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N517_S5_L002_R2_001.fastq.gz"
"12BME10-242",3,"N708-N517_S5_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N517_S5_L003_R1_001.fastq.gz","N708-N517_S5_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N517_S5_L003_R2_001.fastq.gz"
"12BME10-242",4,"N708-N517_S5_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N517_S5_L004_R1_001.fastq.gz","N708-N517_S5_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N517_S5_L004_R2_001.fastq.gz"
"12BME10-243",1,"N701-N506_S52_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N506_S52_L001_R1_001.fastq.gz","N701-N506_S52_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N506_S52_L001_R2_001.fastq.gz"
"12BME10-243",2,"N701-N506_S52_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N506_S52_L002_R1_001.fastq.gz","N701-N506_S52_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N506_S52_L002_R2_001.fastq.gz"
"12BME10-243",3,"N701-N506_S52_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N506_S52_L003_R1_001.fastq.gz","N701-N506_S52_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N506_S52_L003_R2_001.fastq.gz"
"12BME10-243",4,"N701-N506_S52_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N506_S52_L004_R1_001.fastq.gz","N701-N506_S52_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N506_S52_L004_R2_001.fastq.gz"
"12BME10-245",1,"N706-N504_S34_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N706-N504_S34_L001_R1_001.fastq.gz","N706-N504_S34_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N706-N504_S34_L001_R2_001.fastq.gz"
"12BME10-245",2,"N706-N504_S34_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N706-N504_S34_L002_R1_001.fastq.gz","N706-N504_S34_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N706-N504_S34_L002_R2_001.fastq.gz"
"12BME10-245",3,"N706-N504_S34_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N706-N504_S34_L003_R1_001.fastq.gz","N706-N504_S34_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N706-N504_S34_L003_R2_001.fastq.gz"
"12BME10-245",4,"N706-N504_S34_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N706-N504_S34_L004_R1_001.fastq.gz","N706-N504_S34_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N706-N504_S34_L004_R2_001.fastq.gz"
"12BME10-246",1,"Plate_4_12BME10-246_N708_N502_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-246_N708_N502_L001_R1_001.fastq.gz","Plate_4_12BME10-246_N708_N502_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-246_N708_N502_L001_R2_001.fastq.gz"
"12BME10-246",2,"Plate_4_12BME10-246_N708_N502_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-246_N708_N502_L003_R1_001.fastq.gz","Plate_4_12BME10-246_N708_N502_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-246_N708_N502_L003_R2_001.fastq.gz"
"12BME10-246",3,"Plate_4_12BME10-246_N708_N502_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-246_N708_N502_L004_R1_001.fastq.gz","Plate_4_12BME10-246_N708_N502_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-246_N708_N502_L004_R2_001.fastq.gz"
"12BME10-247",1,"N702-N502_S7_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N702-N502_S7_L001_R1_001.fastq.gz","N702-N502_S7_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N702-N502_S7_L001_R2_001.fastq.gz"
"12BME10-247",2,"N702-N502_S7_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N702-N502_S7_L002_R1_001.fastq.gz","N702-N502_S7_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N702-N502_S7_L002_R2_001.fastq.gz"
"12BME10-247",3,"N702-N502_S7_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N702-N502_S7_L003_R1_001.fastq.gz","N702-N502_S7_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N702-N502_S7_L003_R2_001.fastq.gz"
"12BME10-247",4,"N702-N502_S7_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N702-N502_S7_L004_R1_001.fastq.gz","N702-N502_S7_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N702-N502_S7_L004_R2_001.fastq.gz"
"12BME10-248",1,"N711-N504_S39_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N504_S39_L001_R1_001.fastq.gz","N711-N504_S39_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N504_S39_L001_R2_001.fastq.gz"
"12BME10-248",2,"N711-N504_S39_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N504_S39_L002_R1_001.fastq.gz","N711-N504_S39_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N504_S39_L002_R2_001.fastq.gz"
"12BME10-248",3,"N711-N504_S39_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N504_S39_L003_R1_001.fastq.gz","N711-N504_S39_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N504_S39_L003_R2_001.fastq.gz"
"12BME10-248",4,"N711-N504_S39_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N504_S39_L004_R1_001.fastq.gz","N711-N504_S39_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N504_S39_L004_R2_001.fastq.gz"
"12BME10-249",1,"N711-N504_S59_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N711-N504_S59_L001_R1_001.fastq.gz","N711-N504_S59_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N711-N504_S59_L001_R2_001.fastq.gz"
"12BME10-249",2,"N711-N504_S59_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N711-N504_S59_L002_R1_001.fastq.gz","N711-N504_S59_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N711-N504_S59_L002_R2_001.fastq.gz"
"12BME10-249",3,"N711-N504_S59_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N711-N504_S59_L003_R1_001.fastq.gz","N711-N504_S59_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N711-N504_S59_L003_R2_001.fastq.gz"
"12BME10-249",4,"N711-N504_S59_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N711-N504_S59_L004_R1_001.fastq.gz","N711-N504_S59_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N711-N504_S59_L004_R2_001.fastq.gz"
"12BME10-251",1,"N704-N502_S18_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N502_S18_L001_R1_001.fastq.gz","N704-N502_S18_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N502_S18_L001_R2_001.fastq.gz"
"12BME10-251",2,"N704-N502_S18_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N502_S18_L002_R1_001.fastq.gz","N704-N502_S18_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N502_S18_L002_R2_001.fastq.gz"
"12BME10-251",3,"N704-N502_S18_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N502_S18_L003_R1_001.fastq.gz","N704-N502_S18_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N502_S18_L003_R2_001.fastq.gz"
"12BME10-251",4,"N704-N502_S18_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N502_S18_L004_R1_001.fastq.gz","N704-N502_S18_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N502_S18_L004_R2_001.fastq.gz"
"12BME10-252",1,"N708-N503_S26_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N503_S26_L001_R1_001.fastq.gz","N708-N503_S26_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N503_S26_L001_R2_001.fastq.gz"
"12BME10-252",2,"N708-N503_S26_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N503_S26_L002_R1_001.fastq.gz","N708-N503_S26_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N503_S26_L002_R2_001.fastq.gz"
"12BME10-252",3,"N708-N503_S26_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N503_S26_L003_R1_001.fastq.gz","N708-N503_S26_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N503_S26_L003_R2_001.fastq.gz"
"12BME10-252",4,"N708-N503_S26_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N503_S26_L004_R1_001.fastq.gz","N708-N503_S26_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N503_S26_L004_R2_001.fastq.gz"
"12BME10-252",5,"Plate_4_12BME10-252_N710_N517_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-252_N710_N517_L002_R1_001.fastq.gz","Plate_4_12BME10-252_N710_N517_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-252_N710_N517_L002_R2_001.fastq.gz"
"12BME10-253",1,"Plate_4_12BME10-253_N706_N503_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-253_N706_N503_L002_R1_001.fastq.gz","Plate_4_12BME10-253_N706_N503_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-253_N706_N503_L002_R2_001.fastq.gz"
"12BME10-253",2,"Plate_4_12BME10-253_N706_N503_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-253_N706_N503_L004_R1_001.fastq.gz","Plate_4_12BME10-253_N706_N503_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-253_N706_N503_L004_R2_001.fastq.gz"
"12BME10-254",1,"N711-N505_S50_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N505_S50_L001_R1_001.fastq.gz","N711-N505_S50_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N505_S50_L001_R2_001.fastq.gz"
"12BME10-254",2,"N711-N505_S50_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N505_S50_L002_R1_001.fastq.gz","N711-N505_S50_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N505_S50_L002_R2_001.fastq.gz"
"12BME10-254",3,"N711-N505_S50_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N505_S50_L003_R1_001.fastq.gz","N711-N505_S50_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N505_S50_L003_R2_001.fastq.gz"
"12BME10-254",4,"N711-N505_S50_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N505_S50_L004_R1_001.fastq.gz","N711-N505_S50_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N505_S50_L004_R2_001.fastq.gz"
"12BME10-255",1,"N706-N506_S34_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N706-N506_S34_L001_R1_001.fastq.gz","N706-N506_S34_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N706-N506_S34_L001_R2_001.fastq.gz"
"12BME10-255",2,"N706-N506_S34_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N706-N506_S34_L002_R1_001.fastq.gz","N706-N506_S34_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N706-N506_S34_L002_R2_001.fastq.gz"
"12BME10-255",3,"N706-N506_S34_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N706-N506_S34_L003_R1_001.fastq.gz","N706-N506_S34_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N706-N506_S34_L003_R2_001.fastq.gz"
"12BME10-255",4,"N706-N506_S34_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N706-N506_S34_L004_R1_001.fastq.gz","N706-N506_S34_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N706-N506_S34_L004_R2_001.fastq.gz"
"12BME10-256",1,"Plate_4_12BME10-256_N705_N502_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-256_N705_N502_L002_R1_001.fastq.gz","Plate_4_12BME10-256_N705_N502_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-256_N705_N502_L002_R2_001.fastq.gz"
"12BME10-258",1,"N706-N503_S31_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N706-N503_S31_L001_R1_001.fastq.gz","N706-N503_S31_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N706-N503_S31_L001_R2_001.fastq.gz"
"12BME10-258",2,"N706-N503_S31_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N706-N503_S31_L002_R1_001.fastq.gz","N706-N503_S31_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N706-N503_S31_L002_R2_001.fastq.gz"
"12BME10-258",3,"N706-N503_S31_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N706-N503_S31_L003_R1_001.fastq.gz","N706-N503_S31_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N706-N503_S31_L003_R2_001.fastq.gz"
"12BME10-258",4,"N706-N503_S31_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N706-N503_S31_L004_R1_001.fastq.gz","N706-N503_S31_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N706-N503_S31_L004_R2_001.fastq.gz"
"12BME10-259",1,"N711-N517_S61_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N711-N517_S61_L001_R1_001.fastq.gz","N711-N517_S61_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N711-N517_S61_L001_R2_001.fastq.gz"
"12BME10-259",2,"N711-N517_S61_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N711-N517_S61_L002_R1_001.fastq.gz","N711-N517_S61_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N711-N517_S61_L002_R2_001.fastq.gz"
"12BME10-259",3,"N711-N517_S61_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N711-N517_S61_L003_R1_001.fastq.gz","N711-N517_S61_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N711-N517_S61_L003_R2_001.fastq.gz"
"12BME10-259",4,"N711-N517_S61_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N711-N517_S61_L004_R1_001.fastq.gz","N711-N517_S61_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N711-N517_S61_L004_R2_001.fastq.gz"
"12BME10-260",1,"N710-N517_S49_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N710-N517_S49_L001_R1_001.fastq.gz","N710-N517_S49_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N710-N517_S49_L001_R2_001.fastq.gz"
"12BME10-260",2,"N710-N517_S49_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N710-N517_S49_L002_R1_001.fastq.gz","N710-N517_S49_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N710-N517_S49_L002_R2_001.fastq.gz"
"12BME10-260",3,"N710-N517_S49_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N710-N517_S49_L003_R1_001.fastq.gz","N710-N517_S49_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N710-N517_S49_L003_R2_001.fastq.gz"
"12BME10-260",4,"N710-N517_S49_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N710-N517_S49_L004_R1_001.fastq.gz","N710-N517_S49_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N710-N517_S49_L004_R2_001.fastq.gz"
"12BME10-265",1,"N702-N505_S10_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N702-N505_S10_L001_R1_001.fastq.gz","N702-N505_S10_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N702-N505_S10_L001_R2_001.fastq.gz"
"12BME10-265",2,"N702-N505_S10_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N702-N505_S10_L002_R1_001.fastq.gz","N702-N505_S10_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N702-N505_S10_L002_R2_001.fastq.gz"
"12BME10-265",3,"N702-N505_S10_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N702-N505_S10_L003_R1_001.fastq.gz","N702-N505_S10_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N702-N505_S10_L003_R2_001.fastq.gz"
"12BME10-265",4,"N702-N505_S10_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N702-N505_S10_L004_R1_001.fastq.gz","N702-N505_S10_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N702-N505_S10_L004_R2_001.fastq.gz"
"12BME10-266",1,"N709-N502_S47_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N709-N502_S47_L001_R1_001.fastq.gz","N709-N502_S47_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N709-N502_S47_L001_R2_001.fastq.gz"
